uid,age,sex,active_date,limited
49279,40,1,2016/1/28,5.722768363
89435,35,1,2016/4/23,6.292054527
63522,30,1,2016/5/15,5.97467729
31040,30,2,2016/2/16,5.292153929
77353,35,2,2016/2/19,6.292054527
77595,35,1,2016/2/16,6.153413856
54280,40,2,2016/2/5,5.97467729
16900,35,1,2016/1/27,6.292054527
34585,50,1,2016/2/2,5.722768363
84873,30,1,2016/1/27,5.722768363
32230,40,1,2016/3/24,6.153413856
43899,35,1,2016/4/21,6.292054527
16643,35,1,2016/2/16,5.97467729
2639,35,1,2016/2/9,6.292054527
75076,35,1,2016/3/26,6.292054527
37418,30,1,2016/5/26,5.722768363
76232,30,1,2016/5/24,5.722768363
36798,30,2,2016/3/23,6.153413856
87201,35,1,2015/12/7,6.292054527
83573,30,1,2016/4/23,6.292054527
76426,30,1,2016/3/17,5.292153929
1900,35,1,2016/2/16,6.153413856
33590,40,1,2016/6/28,6.292054527
65950,30,1,2016/3/29,6.153413856
45966,35,1,2016/2/16,6.153413856
23627,30,1,2016/5/2,6.153413856
37603,35,1,2016/4/21,5.97467729
51735,30,1,2016/4/30,5.722768363
15020,30,2,2016/3/25,5.292153929
8622,50,2,2016/2/16,6.292054527
66139,35,1,2016/5/1,5.97467729
77988,30,1,2016/5/2,6.292054527
69161,35,1,2016/3/15,6.153413856
3827,25,2,2016/5/8,5.292153929
20337,35,1,2015/12/30,6.292054527
89604,30,1,2016/4/7,6.292054527
20561,35,1,2016/6/17,6.292054527
54362,30,1,2016/1/2,5.97467729
90112,30,1,2016/1/27,5.97467729
37894,25,1,2016/3/14,5.292153929
82604,25,1,2016/4/24,6.292054527
90828,30,1,2015/12/17,5.722768363
70060,40,1,2016/1/7,6.292054527
2957,45,1,2015/12/30,5.97467729
49985,35,1,2016/2/2,6.292054527
37310,30,1,2016/1/9,5.722768363
7482,45,2,2016/4/27,5.292153929
17641,25,1,2015/12/5,5.292153929
76763,30,1,2016/6/8,5.722768363
62679,50,1,2016/1/28,6.153413856
26215,35,2,2016/1/26,6.292054527
46295,50,1,2016/1/28,5.97467729
63405,25,1,2016/5/21,6.292054527
8525,35,1,2015/12/30,5.722768363
3770,45,1,2016/3/29,6.153413856
64396,30,1,2016/4/22,5.97467729
51623,30,1,2016/2/24,5.722768363
15049,25,1,2016/3/19,5.292153929
50727,35,1,2016/5/3,5.722768363
4914,30,1,2016/6/16,5.292153929
78299,30,1,2015/12/20,5.97467729
55472,35,1,2016/2/1,5.292153929
84141,30,1,2016/4/27,5.97467729
30268,30,1,2015/12/31,5.292153929
9122,45,1,2016/4/15,5.722768363
29588,30,1,2016/3/18,5.722768363
49071,35,1,2015/12/30,5.97467729
75604,35,1,2015/12/17,5.97467729
38088,35,1,2016/2/16,5.722768363
87625,30,1,2016/4/8,5.97467729
86056,30,1,2016/4/29,6.292054527
88467,30,1,2016/3/29,5.292153929
5857,45,1,2015/12/24,5.97467729
13647,35,2,2016/2/25,5.722768363
21610,25,1,2015/12/17,5.97467729
72047,40,1,2016/2/18,5.292153929
21892,35,1,2015/12/29,5.97467729
30680,30,1,2016/2/3,6.292054527
50970,30,1,2016/4/26,5.292153929
76912,30,1,2016/5/6,5.97467729
15000,45,1,2016/1/28,5.722768363
6498,45,1,2016/2/14,5.97467729
38844,30,1,2016/4/26,5.722768363
21231,40,1,2016/1/4,5.722768363
17345,30,1,2016/1/15,5.97467729
74141,30,1,2016/4/19,5.97467729
65104,35,1,2016/1/28,5.97467729
49306,25,1,2016/1/4,5.292153929
9092,40,2,2016/5/6,6.153413856
79247,45,1,2016/6/6,6.292054527
74879,30,1,2016/1/25,6.292054527
69824,30,2,2016/3/18,5.97467729
14974,35,1,2015/12/17,6.292054527
34004,45,1,2016/5/13,5.722768363
80565,25,1,2016/5/3,5.722768363
74400,25,1,2016/2/16,5.722768363
80853,35,1,2016/5/21,6.292054527
37438,30,1,2016/1/28,5.722768363
48661,40,1,2016/6/16,5.292153929
83604,30,1,2015/12/30,5.722768363
59999,35,2,2016/3/19,5.292153929
23371,35,1,2016/4/20,6.292054527
48537,30,2,2015/12/17,6.292054527
20632,30,1,2016/3/29,6.153413856
82366,25,1,2015/12/17,5.97467729
67667,30,1,2016/3/14,5.292153929
72951,35,1,2016/2/24,5.722768363
88734,45,1,2015/12/29,6.292054527
57425,25,1,2016/1/2,5.722768363
65256,35,1,2016/1/11,6.292054527
49808,30,1,2016/1/2,5.97467729
6032,30,1,2016/6/23,5.97467729
122,30,1,2016/4/15,6.292054527
62361,25,1,2015/12/2,6.292054527
9905,50,1,2016/6/18,5.97467729
17533,30,1,2016/1/28,5.292153929
3356,25,1,2016/5/31,5.722768363
65375,40,1,2016/1/28,5.97467729
84471,40,1,2016/2/16,5.292153929
58763,30,1,2016/2/16,5.97467729
15918,30,1,2016/3/15,6.153413856
58842,30,2,2016/4/21,6.292054527
44887,35,1,2016/1/28,5.97467729
47391,25,1,2016/4/15,6.153413856
40793,25,1,2016/2/20,5.722768363
82312,30,1,2015/12/18,5.97467729
60420,25,1,2015/12/29,5.97467729
11196,25,1,2016/4/29,6.292054527
9337,30,2,2016/6/2,5.97467729
1543,25,2,2016/5/10,5.722768363
78514,30,2,2016/3/25,6.153413856
10856,40,1,2016/3/22,6.153413856
26380,30,2,2016/3/12,5.292153929
15077,35,1,2016/4/28,6.292054527
52931,35,1,2016/1/29,6.292054527
33771,30,2,2016/3/11,5.292153929
66232,25,1,2016/3/10,5.292153929
68174,30,1,2016/4/21,6.292054527
28486,30,1,2016/2/17,5.722768363
78838,30,1,2016/2/16,5.97467729
33108,30,1,2016/5/31,5.292153929
48931,30,1,2016/4/20,6.292054527
68081,35,1,2016/6/5,6.292054527
55751,25,1,2016/3/31,6.153413856
79816,40,2,2016/5/7,6.153413856
86854,45,1,2016/3/13,5.97467729
62511,40,1,2015/12/9,5.292153929
31734,30,1,2016/2/10,6.292054527
34050,30,1,2016/1/11,6.153413856
86195,40,2,2015/12/30,5.722768363
14879,35,1,2016/6/15,6.153413856
77436,25,1,2016/4/17,5.722768363
12758,35,1,2015/12/17,6.292054527
50042,35,1,2015/12/14,6.292054527
66930,30,1,2016/3/26,5.97467729
38616,25,1,2015/12/7,5.722768363
32097,30,1,2016/3/16,6.292054527
29458,40,1,2016/6/15,6.292054527
11080,30,1,2016/1/27,5.292153929
1115,25,1,2016/1/28,5.97467729
35857,40,1,2015/12/28,6.292054527
31598,35,1,2016/5/31,6.292054527
79519,35,1,2016/3/16,6.153413856
44340,35,2,2015/12/16,6.292054527
9937,35,1,2016/4/26,5.97467729
29128,30,1,2016/5/8,6.153413856
4889,35,1,2016/3/21,6.153413856
28209,35,1,2016/1/10,6.153413856
51505,35,1,2016/5/6,6.292054527
35476,35,1,2016/5/25,5.97467729
11992,30,2,2016/2/2,5.722768363
42877,35,1,2016/3/29,5.292153929
63675,35,2,2016/4/23,5.292153929
59342,30,1,2016/2/16,6.292054527
4270,35,1,2016/4/25,6.153413856
55010,45,1,2016/4/10,6.153413856
75303,30,2,2016/6/23,5.722768363
50731,30,2,2016/5/16,6.292054527
11768,40,1,2016/6/4,5.97467729
80973,25,2,2016/1/14,5.722768363
18741,35,1,2016/1/10,5.292153929
39985,30,1,2016/5/20,5.97467729
24429,30,2,2016/2/10,6.153413856
79822,25,1,2016/6/16,6.153413856
55259,25,1,2016/4/29,6.153413856
76474,30,2,2016/3/31,5.97467729
87251,40,1,2016/6/27,6.292054527
74472,30,1,2016/6/23,5.97467729
58651,35,1,2016/5/21,5.292153929
42409,30,2,2016/2/21,5.97467729
55635,35,1,2016/5/19,5.292153929
6658,25,1,2016/3/21,5.292153929
6704,40,1,2016/5/24,5.97467729
43407,40,1,2016/6/3,5.292153929
65958,35,2,2016/1/26,5.97467729
62850,30,1,2015/12/14,5.722768363
72610,35,1,2016/5/24,6.292054527
50711,25,1,2016/4/28,6.292054527
59625,35,1,2016/2/8,5.292153929
80549,30,1,2016/3/5,6.153413856
15643,30,1,2016/1/30,6.153413856
45528,25,2,2016/1/3,5.722768363
28415,30,1,2016/3/20,5.722768363
4179,30,1,2016/3/22,6.153413856
33922,25,1,2016/1/29,5.722768363
45777,30,1,2016/2/6,5.722768363
44226,30,2,2016/6/16,6.292054527
44690,25,1,2015/12/19,5.97467729
28163,30,2,2016/6/17,5.292153929
73381,30,1,2015/12/22,6.292054527
52909,35,2,2016/5/24,6.292054527
43393,30,1,2015/12/30,5.722768363
58576,25,1,2016/3/29,5.722768363
56235,25,1,2016/3/24,5.97467729
7473,30,1,2016/5/5,6.153413856
43326,30,2,2015/12/31,5.722768363
19119,30,1,2016/6/2,5.292153929
17780,45,1,2016/5/18,6.292054527
68529,45,1,2016/4/17,6.292054527
76594,30,2,2016/1/5,5.97467729
86453,30,1,2016/6/16,6.292054527
70235,30,1,2016/4/20,5.97467729
10768,35,2,2016/3/23,5.97467729
32250,30,1,2016/1/26,5.292153929
43229,30,1,2016/6/19,5.292153929
50974,25,1,2016/4/30,5.722768363
74078,35,1,2016/3/23,6.153413856
51596,30,1,2016/6/22,5.292153929
29416,40,1,2016/2/16,6.292054527
78231,30,1,2016/4/20,6.153413856
23816,30,1,2016/4/17,5.292153929
16557,35,1,2016/1/27,6.153413856
75949,25,1,2016/3/23,5.722768363
4594,40,1,2016/3/24,6.153413856
56900,30,1,2016/5/20,5.292153929
17109,40,1,2016/6/22,5.292153929
69829,30,1,2015/12/10,5.292153929
5529,40,1,2016/2/15,5.722768363
79587,35,1,2016/4/27,5.97467729
47178,30,1,2016/3/10,5.292153929
17525,30,1,2016/4/14,6.292054527
74465,30,1,2016/5/16,6.292054527
15878,25,1,2016/3/23,5.722768363
23914,30,1,2016/1/1,6.292054527
31526,30,1,2016/4/23,6.292054527
33133,35,1,2016/6/22,5.292153929
77428,35,1,2016/1/20,6.292054527
24180,30,1,2016/4/18,5.292153929
27475,35,1,2016/6/1,6.153413856
58752,30,1,2016/1/28,6.292054527
32234,45,1,2015/12/30,6.292054527
36155,35,1,2016/2/16,5.97467729
30739,30,2,2016/6/18,6.292054527
56258,35,2,2016/2/16,5.97467729
16063,25,1,2016/2/18,5.97467729
35621,30,1,2016/6/30,5.722768363
88399,35,1,2016/1/3,6.153413856
51665,40,1,2016/1/15,5.97467729
21238,35,1,2016/6/19,6.292054527
36846,35,1,2016/3/31,5.722768363
73151,30,1,2016/2/2,5.97467729
79,35,1,2016/2/20,5.97467729
26267,30,1,2016/4/15,5.722768363
36886,30,1,2016/2/4,5.97467729
60347,40,1,2016/2/2,6.153413856
72331,30,1,2016/5/14,5.292153929
1405,30,1,2016/1/28,6.292054527
15689,30,1,2016/5/31,5.722768363
46947,30,1,2016/4/28,5.97467729
48694,35,1,2016/1/1,5.292153929
74903,35,2,2016/6/19,5.722768363
37213,35,1,2015/12/3,6.292054527
88985,30,1,2016/3/18,6.153413856
11104,35,1,2015/12/8,5.722768363
36697,30,1,2016/3/30,5.722768363
60550,40,1,2016/2/4,5.722768363
47314,45,1,2016/2/16,6.292054527
32668,30,1,2015/12/17,6.292054527
5689,40,1,2016/1/28,6.292054527
56652,40,1,2016/1/28,6.153413856
50046,30,1,2016/4/25,5.292153929
10406,30,1,2016/1/15,5.97467729
50306,35,1,2015/12/20,6.292054527
47276,40,1,2016/2/16,5.97467729
8798,35,1,2016/1/4,5.722768363
70646,35,1,2016/1/28,6.292054527
14088,35,1,2016/4/15,6.153413856
58046,30,2,2016/6/27,5.97467729
78096,35,1,2016/1/28,5.97467729
35673,35,1,2016/4/21,5.722768363
9016,40,1,2016/2/9,5.722768363
74146,35,1,2016/2/7,6.292054527
65254,30,1,2016/1/28,5.97467729
27331,40,1,2016/4/15,6.292054527
21296,35,1,2016/1/27,5.722768363
961,35,1,2016/2/1,5.97467729
40562,40,1,2015/12/30,6.292054527
84988,35,1,2016/6/25,5.292153929
53065,35,1,2016/5/3,6.153413856
39695,35,1,2016/1/1,5.722768363
61379,40,1,2016/5/19,5.97467729
23313,35,1,2015/12/20,6.292054527
21817,40,1,2016/6/7,5.97467729
55078,35,1,2015/12/29,5.722768363
4302,45,2,2016/2/16,6.153413856
83909,35,1,2016/3/25,5.722768363
88480,35,2,2016/5/23,5.292153929
48438,30,1,2016/5/21,5.722768363
85692,25,1,2016/6/16,6.292054527
25966,30,1,2016/2/16,5.722768363
80688,30,1,2016/4/22,6.153413856
7063,35,2,2016/2/23,5.722768363
55242,45,1,2016/2/16,5.722768363
1196,35,1,2016/6/16,6.292054527
45076,30,2,2016/6/2,6.292054527
60762,35,1,2016/4/19,6.292054527
54979,30,1,2016/5/23,5.97467729
13833,30,2,2016/5/3,5.292153929
20959,30,2,2016/6/25,5.292153929
25417,30,1,2016/1/28,5.292153929
90951,25,1,2016/5/14,5.292153929
84523,35,1,2015/12/30,6.292054527
24565,30,2,2016/2/23,5.292153929
26796,35,1,2015/12/28,6.153413856
5445,30,1,2016/4/14,5.722768363
50724,40,2,2016/2/16,6.292054527
16549,35,1,2015/12/2,5.97467729
84541,25,1,2016/4/5,5.292153929
58980,30,1,2015/12/17,6.153413856
90875,30,1,2016/3/27,5.722768363
81119,30,1,2016/5/3,6.292054527
49379,45,1,2016/2/16,6.292054527
51994,45,1,2016/3/27,5.292153929
87902,40,1,2016/4/13,6.292054527
58238,40,1,2016/2/9,5.292153929
56005,30,1,2016/1/28,5.292153929
66156,30,2,2015/12/16,6.292054527
46951,30,1,2016/2/16,5.722768363
56096,40,1,2016/6/28,6.292054527
51079,40,1,2016/3/18,5.97467729
35313,30,1,2016/5/28,5.97467729
14591,30,2,2016/3/18,6.153413856
72713,40,1,2016/2/2,6.153413856
88067,25,1,2016/5/3,5.722768363
89655,30,1,2016/6/1,5.97467729
82567,30,1,2016/3/12,6.153413856
5592,25,1,2016/6/21,6.292054527
44857,35,1,2016/5/6,6.292054527
33889,30,1,2016/1/28,5.292153929
82578,30,1,2016/3/25,5.292153929
67130,25,1,2016/2/1,5.292153929
55665,35,1,2016/2/15,5.97467729
58537,30,1,2016/1/6,5.97467729
80894,25,1,2016/5/7,6.292054527
2673,35,1,2015/12/9,6.292054527
46763,30,1,2016/3/23,5.722768363
81195,30,1,2016/3/17,5.292153929
71199,30,1,2016/6/22,5.292153929
58417,50,2,2016/6/16,6.292054527
24194,45,1,2015/12/18,6.292054527
87015,45,1,2016/3/23,6.153413856
62236,40,1,2016/3/17,5.722768363
26290,30,1,2016/6/20,5.97467729
82249,35,1,2016/3/26,5.97467729
26530,35,2,2016/4/20,6.292054527
28758,25,1,2016/5/13,6.153413856
71372,30,1,2016/3/28,6.153413856
81784,25,1,2016/6/11,5.292153929
69341,30,1,2015/12/30,5.97467729
20653,30,1,2016/4/20,6.292054527
47975,25,1,2016/6/26,6.153413856
41859,30,1,2015/12/17,6.292054527
60684,30,1,2016/5/9,6.153413856
50417,30,1,2016/6/17,6.292054527
28984,50,1,2016/3/14,6.153413856
2246,45,1,2015/12/12,5.722768363
54922,25,1,2016/6/28,6.153413856
11263,25,1,2016/1/8,5.292153929
21003,25,1,2016/3/23,5.722768363
11223,50,1,2015/12/17,6.153413856
22684,25,1,2016/4/28,6.292054527
28581,25,1,2016/5/19,5.722768363
46418,35,2,2016/5/27,5.292153929
76120,40,1,2016/2/3,5.292153929
25105,30,1,2016/6/30,5.722768363
60629,25,1,2016/6/14,5.722768363
38801,25,1,2016/3/20,5.292153929
64622,35,1,2016/3/23,6.292054527
49989,30,1,2016/1/4,5.292153929
58113,30,1,2016/6/12,6.292054527
88654,35,1,2016/5/14,5.97467729
80470,35,1,2016/5/2,6.292054527
40374,35,1,2016/6/16,5.292153929
85085,30,1,2016/1/28,6.292054527
15518,40,1,2016/1/15,5.97467729
26376,40,1,2016/5/17,6.153413856
10832,30,1,2015/12/2,6.292054527
43315,30,1,2016/1/29,5.292153929
14021,35,1,2016/1/20,5.97467729
29042,25,2,2016/4/19,5.722768363
29227,30,1,2016/1/17,5.97467729
49885,35,1,2016/1/8,6.292054527
17915,35,1,2016/1/7,6.292054527
21919,35,1,2016/4/14,6.292054527
81842,40,1,2016/3/16,5.722768363
13571,35,1,2016/6/16,5.97467729
9089,25,1,2016/6/28,6.292054527
24649,30,1,2016/4/20,5.292153929
39682,25,2,2016/4/19,6.153413856
4801,35,1,2016/5/10,6.292054527
79520,40,1,2016/5/3,5.292153929
10948,30,1,2016/6/4,6.153413856
89300,30,1,2016/6/24,6.292054527
28461,40,1,2016/3/11,5.97467729
89427,30,1,2016/3/12,5.722768363
14777,25,1,2016/4/20,6.292054527
8352,30,1,2016/2/16,5.722768363
25469,35,2,2016/3/12,5.97467729
62395,40,1,2016/4/19,5.97467729
283,35,2,2016/2/26,6.153413856
79213,35,1,2016/1/28,6.292054527
85384,30,1,2016/4/20,6.153413856
7457,35,1,2016/1/15,6.153413856
71054,30,1,2016/2/17,5.97467729
43453,25,1,2015/12/2,6.292054527
21810,40,1,2016/3/16,5.292153929
25400,30,1,2016/2/16,6.292054527
41554,30,1,2015/12/8,5.722768363
11850,30,1,2016/1/27,6.153413856
16648,40,1,2015/12/31,5.97467729
87163,45,1,2016/2/27,6.292054527
13621,25,2,2016/2/25,5.292153929
47862,35,1,2016/4/12,6.153413856
65291,35,2,2016/2/19,5.97467729
70928,30,1,2016/6/8,6.292054527
14730,30,1,2016/1/10,5.292153929
37342,45,1,2015/12/3,6.292054527
45290,35,1,2015/12/30,5.722768363
2793,35,1,2016/2/9,5.97467729
52542,30,1,2016/1/28,5.97467729
46141,35,2,2016/5/14,5.722768363
75985,30,2,2016/2/8,5.722768363
41354,30,1,2016/4/30,6.153413856
56594,30,1,2016/5/28,5.722768363
90349,30,1,2016/2/17,5.722768363
83083,50,1,2016/3/31,5.292153929
77089,30,1,2015/12/18,6.292054527
17628,30,1,2016/3/29,5.292153929
62675,40,2,2016/5/18,5.292153929
43242,30,1,2016/2/16,5.722768363
75189,30,1,2016/6/21,5.722768363
28488,40,1,2016/1/28,5.97467729
59706,35,1,2016/1/21,6.292054527
31888,40,1,2016/3/29,5.722768363
35763,35,1,2015/12/17,6.292054527
38749,25,1,2016/5/21,5.97467729
57195,30,1,2016/3/22,5.97467729
75605,30,1,2016/4/14,5.722768363
25961,30,1,2016/6/28,5.97467729
37844,30,1,2016/6/14,5.722768363
81494,40,1,2016/2/16,6.153413856
35345,30,1,2015/12/5,6.292054527
11966,50,1,2015/12/26,5.722768363
14434,25,1,2016/6/8,6.153413856
70568,30,2,2016/5/23,6.292054527
18952,30,1,2016/6/22,5.97467729
17523,25,1,2016/3/16,5.292153929
4971,25,1,2016/1/29,5.722768363
11139,25,1,2016/1/28,5.722768363
86031,35,1,2016/2/26,5.722768363
51104,25,1,2016/1/28,5.97467729
63984,30,1,2016/3/16,5.97467729
78671,30,2,2016/2/16,5.97467729
21637,25,1,2016/2/1,5.722768363
60858,25,1,2016/4/13,5.722768363
75309,30,1,2016/2/6,5.722768363
5295,30,2,2016/6/22,5.722768363
40049,35,1,2016/4/24,6.292054527
39069,30,1,2016/1/23,5.97467729
5346,25,2,2016/3/21,5.722768363
71480,25,1,2016/6/20,5.722768363
53910,30,1,2016/5/23,5.97467729
27463,30,2,2016/4/15,5.97467729
86775,45,1,2015/12/19,5.97467729
1739,25,1,2016/5/3,5.292153929
53281,40,1,2016/4/28,5.292153929
27752,25,1,2016/4/23,6.292054527
37777,25,2,2016/6/11,5.97467729
36927,25,1,2016/4/21,5.97467729
1662,30,1,2016/3/27,5.292153929
54287,40,1,2015/12/30,5.292153929
1060,25,1,2016/4/4,5.292153929
8024,40,1,2016/3/29,5.722768363
7980,25,1,2016/5/30,6.153413856
41282,25,1,2016/5/19,5.292153929
10896,35,1,2016/5/19,6.292054527
23647,25,1,2015/12/31,5.97467729
55998,30,2,2016/5/27,6.292054527
6567,35,1,2015/12/30,5.722768363
75574,30,1,2016/2/6,5.97467729
3635,25,1,2016/3/29,6.153413856
87605,40,1,2015/12/16,6.153413856
44496,30,1,2016/2/16,5.292153929
77464,40,1,2015/12/2,6.292054527
42623,30,1,2016/1/22,5.722768363
22681,30,1,2016/1/6,5.97467729
83906,35,2,2015/12/2,5.722768363
30319,35,1,2016/3/20,5.722768363
29808,35,1,2016/1/12,6.292054527
64076,35,1,2016/2/22,5.97467729
68774,30,1,2016/2/6,5.722768363
76197,40,1,2016/2/16,6.153413856
64884,40,1,2015/12/6,5.722768363
68965,25,1,2016/2/16,5.97467729
74230,40,2,2016/5/3,6.153413856
87273,30,1,2016/5/21,5.97467729
79736,40,2,2016/6/12,5.97467729
81672,30,2,2016/4/18,5.97467729
68403,30,1,2015/12/18,5.97467729
42021,35,1,2016/2/6,5.292153929
24972,35,1,2016/2/17,5.97467729
70035,30,1,2016/6/24,6.292054527
75135,35,1,2016/2/16,6.292054527
37243,30,1,2016/5/11,6.292054527
26373,45,1,2016/1/29,6.292054527
30698,35,1,2016/5/29,6.292054527
83648,30,1,2016/5/31,5.97467729
72183,30,1,2016/1/28,5.97467729
5998,45,1,2016/4/21,6.153413856
77122,30,2,2016/2/16,5.97467729
6971,35,1,2016/3/29,5.97467729
87922,35,1,2016/5/3,5.97467729
85484,30,2,2016/1/19,6.292054527
9532,40,1,2016/5/6,6.292054527
4013,35,1,2016/4/14,5.97467729
86976,35,1,2016/4/24,6.292054527
83801,35,1,2016/3/29,5.292153929
59289,30,1,2016/5/31,6.292054527
86084,35,1,2016/3/24,5.292153929
24897,45,1,2015/12/30,6.292054527
65058,25,1,2016/5/5,6.292054527
35033,40,1,2015/12/17,5.722768363
51371,35,1,2016/5/6,6.292054527
54756,30,2,2015/12/6,5.722768363
82486,30,1,2016/1/28,5.97467729
63445,30,1,2016/2/16,5.722768363
60914,35,2,2016/5/10,5.722768363
36401,40,1,2015/12/13,6.292054527
69933,30,1,2016/6/18,6.292054527
33192,30,1,2016/5/24,5.722768363
81796,25,1,2015/12/14,5.97467729
48559,50,1,2016/6/17,5.292153929
86648,30,1,2015/12/17,5.722768363
61305,25,2,2016/3/29,5.97467729
37893,35,2,2016/1/28,6.292054527
867,30,1,2016/3/2,5.292153929
64386,25,1,2016/5/2,5.97467729
23248,25,1,2016/4/24,5.292153929
52454,35,1,2016/6/24,5.722768363
21759,35,1,2016/2/16,5.97467729
10230,35,1,2016/5/11,6.292054527
6178,35,1,2016/4/26,6.292054527
44001,35,1,2015/12/28,6.292054527
5699,40,1,2015/12/28,6.292054527
49941,30,1,2016/6/16,6.292054527
25047,35,1,2016/2/24,6.292054527
6023,30,1,2016/1/12,5.97467729
84548,35,1,2016/2/10,6.153413856
48024,30,1,2016/3/29,5.97467729
75458,40,1,2016/2/24,6.153413856
33322,35,1,2016/1/9,6.292054527
34265,45,1,2016/2/16,5.97467729
18104,35,1,2015/12/17,5.722768363
80806,35,1,2016/1/5,5.292153929
72875,30,1,2016/2/23,6.292054527
42949,30,1,2016/5/8,5.292153929
47502,35,1,2016/6/16,5.722768363
41977,30,1,2016/2/23,5.292153929
84739,45,1,2015/12/31,5.97467729
22510,30,1,2016/5/22,5.722768363
80128,35,1,2015/12/26,5.722768363
46784,30,1,2016/6/25,5.97467729
68150,35,1,2016/1/1,6.292054527
86883,35,2,2016/3/19,6.292054527
3059,30,1,2016/2/1,5.97467729
69792,35,1,2015/12/30,5.97467729
66015,35,1,2016/5/14,5.722768363
32947,30,2,2016/2/10,6.292054527
16804,30,1,2015/12/17,5.722768363
86864,25,1,2016/1/27,6.153413856
17904,30,1,2016/4/20,5.97467729
2446,45,1,2015/12/22,5.97467729
82765,35,2,2015/12/17,5.97467729
64583,25,1,2016/6/28,5.722768363
57706,30,1,2016/1/28,5.292153929
87425,25,1,2016/3/29,5.292153929
59654,25,1,2016/3/16,5.97467729
43104,35,1,2016/5/3,5.97467729
36081,40,1,2016/4/13,5.97467729
42118,35,1,2016/2/16,6.292054527
85735,35,1,2016/2/6,5.722768363
65607,35,2,2016/6/26,6.292054527
87099,50,2,2016/6/16,6.292054527
43909,35,1,2016/5/8,6.292054527
24172,30,1,2016/4/20,6.292054527
19551,40,2,2016/6/8,6.292054527
38355,25,1,2016/6/22,5.292153929
39894,40,1,2016/1/28,6.153413856
68032,35,2,2015/12/31,5.292153929
83619,35,1,2016/1/28,5.97467729
74336,35,1,2015/12/17,6.292054527
79685,30,1,2016/2/13,5.722768363
83229,25,1,2016/6/3,6.292054527
62517,25,1,2016/2/16,5.722768363
17360,30,2,2016/1/28,5.292153929
90367,40,2,2016/1/12,5.97467729
86008,50,2,2016/4/1,5.722768363
17252,30,1,2016/4/26,5.722768363
17301,40,1,2016/5/24,6.292054527
13913,35,1,2016/2/5,6.153413856
37962,30,1,2016/4/15,5.722768363
55368,30,1,2016/6/29,5.97467729
66102,35,1,2016/2/9,5.97467729
77384,40,1,2016/3/29,5.722768363
60679,30,1,2016/5/24,6.292054527
70081,25,1,2016/5/20,5.292153929
28433,35,1,2016/2/2,5.97467729
27387,30,2,2016/6/19,6.292054527
11932,30,1,2015/12/16,6.153413856
86866,50,1,2016/5/8,5.292153929
77607,30,1,2016/2/29,5.722768363
8943,35,1,2016/1/26,6.292054527
82421,50,1,2015/12/27,5.97467729
47751,30,1,2016/4/26,6.292054527
85170,30,1,2016/4/19,6.292054527
10280,30,1,2016/4/29,6.153413856
51744,40,1,2016/5/20,5.722768363
58413,35,1,2016/4/30,5.722768363
87500,45,1,2015/12/18,5.722768363
89999,35,1,2016/3/14,6.153413856
44715,40,1,2016/3/11,5.722768363
29038,30,1,2016/2/17,5.97467729
84159,25,2,2016/5/5,6.292054527
48138,30,1,2016/1/20,5.97467729
17238,30,1,2016/1/4,6.153413856
82257,30,1,2016/2/25,5.722768363
27185,35,1,2016/3/11,5.722768363
9663,30,1,2015/12/17,5.97467729
30430,35,1,2016/4/1,5.97467729
2555,30,1,2016/1/25,5.97467729
47013,30,1,2016/5/31,5.97467729
66956,45,1,2016/3/29,5.97467729
59965,35,2,2016/4/20,6.153413856
90779,25,1,2016/3/10,5.292153929
32057,25,1,2016/2/4,5.722768363
7388,45,1,2016/1/27,5.97467729
8368,35,1,2015/12/5,6.292054527
43966,40,1,2016/1/28,5.722768363
12193,30,1,2016/6/22,5.97467729
89637,30,1,2016/5/5,5.292153929
76751,35,1,2016/2/12,5.292153929
42274,25,1,2016/2/2,6.153413856
9347,45,2,2016/5/10,5.97467729
20942,35,2,2016/5/3,5.722768363
54652,25,1,2016/1/27,5.722768363
49681,35,1,2016/6/20,5.722768363
41224,35,1,2016/2/2,5.97467729
85910,25,2,2016/6/17,5.292153929
47240,40,2,2016/3/30,6.292054527
57479,25,1,2016/6/19,5.722768363
34249,25,1,2016/4/21,5.97467729
67000,30,1,2016/2/9,6.153413856
2186,30,1,2016/6/16,6.153413856
45109,35,1,2016/5/21,5.97467729
21136,35,2,2016/3/22,5.292153929
34844,35,1,2016/5/6,5.292153929
82187,30,1,2016/5/29,5.292153929
38237,35,1,2016/1/5,5.97467729
19346,30,1,2016/3/22,5.292153929
47676,30,1,2016/1/28,6.292054527
15519,35,1,2016/1/19,5.722768363
510,30,1,2016/6/18,5.292153929
76025,35,1,2016/3/23,5.292153929
82762,30,1,2016/4/20,6.153413856
77930,30,1,2016/6/17,6.153413856
12150,30,1,2016/6/22,5.292153929
36495,35,2,2016/4/19,5.97467729
15038,25,1,2016/2/2,5.722768363
50399,35,1,2016/2/17,6.153413856
31099,25,1,2016/6/22,5.292153929
4861,30,1,2015/12/29,6.292054527
58038,25,2,2016/1/1,5.722768363
30535,35,1,2015/12/17,6.292054527
25557,30,1,2016/3/23,6.292054527
73886,35,1,2016/3/14,5.97467729
8051,35,1,2015/12/22,6.292054527
43959,30,1,2016/5/31,6.292054527
55471,30,2,2015/12/19,5.292153929
24658,25,1,2016/2/26,5.97467729
